year,season,season_order,title,author,publisher,date,description,ISBN,Github_permalink,google_thumbnail,google_smallThumbnail,Cover URL override,cover_url,Github thumbnail,Cover,Style,Man partially unclothed,Woman partially unclothed,Has POC,
2015,Spring,1,The Last True Vampire,Kate Baxter,St. Martin’s,2-Jun,"Michael Aristov is the last true king of the vampires. Pained by his failure to protect his race, he seeks solace in the dark nightclubs of L.A., only to fall for a human woman who might just be the mate he needs.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250053763.jpg,http://books.google.com/books/content?id=ydYjCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=ydYjCQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=ydYjCQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Spring,1,The Devil Wears Spurs,Soraya Lane,St. Martin’s,30-Jun,"Playboy cowboy Ryder likes to party hard and often makes bad decisions, including gambling away his third of the family ranch. Chloe bailed her dad out of a bad debt, losing all her savings in the process. When she finds Ryder in trouble, she offers to win his ranch back, if he pays her college fees and promises to walk away from gambling, for good.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250060082.jpg,http://books.google.com/books/content?id=HTmeCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=HTmeCQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=HTmeCQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Spring,1,A Good Rake Is Hard to Find,Manda Collins,St. Martin’s,Mar. 31,"When Leonora Craven hears her brother James has been killed during a race with the ill-reputed Lords of Anarchy, she goes looking for answers. Instead she finds Lord Frederick Lisle, James’s oldest friend, and the man who broke her heart.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250061065.jpg,http://books.google.com/books/content?id=k0roBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=k0roBgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=k0roBgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Spring,1,Dragon Fall,Katie MacAlister,Grand Central/Forever,28-Jul,"MacAlister joins the Forever list with a paranormal romance that spins off her popular Light Dragons series. 50,000-copy announced first printing.",9.78146E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781455559213.jpg,http://books.google.com/books/content?id=CbK2rQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=CbK2rQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=CbK2rQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Spring,1,Opening Up,Lauren Dane,Grand Central/Forever,16-Jun,"Bestseller Dane launches the Ink & Chrome contemporary erotic romance series, in which two top-notch motorcycle customizers get very hands-on with each other. 40,000-copy announced first printing.",9.78146E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781455586219.jpg,http://books.google.com/books/content?id=Vj_KoQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=Vj_KoQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=Vj_KoQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2015,Spring,1,The Lady Vanishes,Nicole Camden,Pocket Star,Feb. 9,"Billionaire tech genius and inventor Milton Shaw studied Houdini and has perfected the art of sleight of hand. Stern doctor Regina Gallows hates trickery and needs to feel in control. Yet when she meets Milton, she finds her body warring with her idealism.",9.78148E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781476795966.jpg,http://books.google.com/books/content?id=MHc8PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=MHc8PgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=MHc8PgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Spring,1,Married to a Perfect Stranger,Jane Ashford,Sourcebooks Casablanca,Mar. 3,"Quiet and obliging, Mary Fleming and John Bexley marry to please their families. John immediately leaves on a two-year diplomatic mission. When he comes back, they realize everything they thought they knew about each other was wrong—and they must somehow figure out how to keep their marriage alive.",9.78149E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781492601906.jpg,http://books.google.com/books/content?id=AF3WoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=AF3WoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=AF3WoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Spring,1,50 Ways to Ruin a Rake,Jade Lee,Sourcebooks Casablanca,5-May,"If Trevor Anedsley wants any part of his grandfather’s fortune, he’ll have to get married. Wealthy Mellie Smithson has everything she needs, except for the husband she desires. A sham engagement will let Trevor get some money and Mellie roam London in search of her perfect match. Their plan unfolds perfectly until Trevor finds himself feeling jealous and possessive of his “fiancée.”",9.78149E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781492604990.jpg,http://books.google.com/books/content?id=K_wSogEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=K_wSogEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=K_wSogEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2015,Spring,1,The Unleashing,Shelly Laurenston,Kensington,Mar. 31,"With her trademark outrageous humor, Laurenston introduces a paranormal romance series featuring a band of tough-as-nails female fighters and the men who aren’t afraid to stand up to them.",9.78162E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781617735059.jpg,http://books.google.com/books/content?id=gaeaBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=gaeaBgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1403864519i/22475781.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1403864519i/22475781.jpg,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Spring,1,Misfits,Garrett Leigh,Riptide,Mar. 16,"Tom and Cass are business and life partners, but their work often keeps them apart. Then Tom meets Jake, and both men fall for him. When the darkness of Cass’s past returns, Jake must work to help the men he’s grown to love stay together.",9.78163E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781626492462.jpg,,,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1412600828i/23312554.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1412600828i/23312554.jpg,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Spring,1,"Come Again: Sex Toy Erotica, edited",Rachel Kramer Bussel,Cleis,Mar. 17,"In the latest collection from award-winning editor Bussel, sex toys bring couples, singles, and strangers to new heights of pleasure.",9.78163E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781627781251.jpg,http://books.google.com/books/content?id=1runoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=1runoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=1runoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2015,Spring,1,"Flings: Sexy One-Night-Only Encounters, edited",Violet Blue,Cleis,14-Jul,"collects the most delightful, the dirtiest, and the wildest one-night-stand fantasies. Always surprising, often romantic, these stories of flings will inspire readers to spin their own tales of love, lust, and fantasy.",9.78163E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781627781282.jpg,,,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1410978732i/23168337.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1410978732i/23168337.jpg,,,Photorealistic,TRUE,TRUE,FALSE,
2015,Fall,2,Tryst: A Sexual Education Novel,S.L. Jennings,Avon,Sept. 29,"From the bestselling author of Taint comes this steamy novel of a happy couple who decide to open their marriage to add spice to their sex life—and end up in a situation that neither expected. 25,000-copy announced first printing.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062389732.jpg,http://books.google.com/books/content?id=5NfFoQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=5NfFoQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,"https://m.media-amazon.com/images/I/5188HkBQ1TL._AC_UF1000,1000_QL80_.jpg","https://m.media-amazon.com/images/I/5188HkBQ1TL._AC_UF1000,1000_QL80_.jpg",,,Photorealistic,TRUE,FALSE,FALSE,x
2015,Fall,2,One Scandalous Kiss: An Accidental Heirs Novel,Christy Carlyle,Avon,Sept. 8,"Christy Carlyle’s debut Victorian historical romance delights in the first book of her Accidental Heirs series, in which a suffragist bookshop owner agrees to a devil’s bargain that results in one scandalous kiss.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062427991.jpg,http://books.google.com/books/content?id=LB2NBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=LB2NBwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=LB2NBwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Fall,2,Blood Kiss: Black Dagger Legacy,J.R. Ward,Signet,Dec. 1,"The legacy of the Black Dagger Brotherhood continues in a spinoff series about new recruits ready to train with the renowned warriors. 250,000-copy announced first printing.",9.78045E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780451475329.jpg,http://books.google.com/books/content?id=xRnZCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=xRnZCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=xRnZCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2015,Fall,2,Everything I Left Unsaid,M. O’Keefe,Bantam,Oct. 13,"opens a gritty and sexy contemporary romance duology in which a phone call from a mysterious stranger is picked up by the wrong woman and ignites a dangerous game of seduction. 25,000-copy announced first printing.",9.7811E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781101884485.jpg,http://books.google.com/books/content?id=0fLaCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=0fLaCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=0fLaCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Fall,2,Rock Me Two Times,Dawn Ryder,Sourcebooks Casablanca,Nov. 3,"Kate’s small custom leather shop is about to get a big boost with a partnership with the ultra hot rock band Toxsin. But she is definitely not prepared to enter into this elite, celebrity world, especially when Syon Braden, leader of Toxsin, starts making moves.",9.78149E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781492616764.jpg,http://books.google.com/books/content?id=qyg-rgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=qyg-rgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=qyg-rgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Fall,2,Viking Warrior Rising,Asa Maria Bradley,Sourcebooks Casablanca,Nov. 3,A sexy immortal Viking warrior and a kick-ass heroine collide in this smoking-hot paranormal romance.,9.78149E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781492618843.jpg,http://books.google.com/books/content?id=hixOrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=hixOrgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=hixOrgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Fall,2,The Duke’s First Son,Jane Ashford,Sourcebooks Casablanca,Jan. 5,"With the newfound freedom of marriage, a refined duke and a chaste duchess can finally explore pleasures of the flesh in this tender Regency romance.",9.78149E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781492621560.jpg,http://books.google.com/books/content?id=TmJ_rgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=TmJ_rgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=TmJ_rgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2015,Fall,2,Cam Girl,Leah Raeder,Atria,Nov. 3,"Everything Vada loved is gone. She’s got nothing left to lose. So when she meets a smooth-talking lothario who offers to set her up as a cam girl, she can’t say no. It’s all just kinky fun until a client gets serious.",9.7815E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781501114991.jpg,http://books.google.com/books/content?id=B4TRCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=B4TRCgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=B4TRCgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2015,Fall,2,Denial,Lisa Renee Jones,S&S/Gallery,Nov. 24,"This sultry tale of possession, ecstasy, wild fantasies, and dangerous secrets is the first in the racy and suspenseful Careless Whispers series.",9.7815E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781501122859.jpg,http://books.google.com/books/content?id=nk7wCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=nk7wCgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=nk7wCgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2015,Fall,2,Dirty Heat,Cairo,Strebor,Nov. 10,"one-night stands, weekend flings, lustful online affairs—Cairo serves up six naughty tales of deceit in the sheets. In the scandalous world of infidelity, there is no end to sexual imagination and forbidden lust.",9.78159E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781593095963.jpg,http://books.google.com/books/content?id=an8KygEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=an8KygEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=an8KygEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,TRUE,
2015,Fall,2,Games Women Play,Zaire Crown,Kensington/Dafina,Nov. 24,"At 37, Tuesday is eager for a better way of life. Her all-female “business” team has made a fortune using a gentlemen’s club to attract, seduce—and rob—wealthy men. But circumstances force her to choose between the love she’s always wanted, the team she swore loyalty to, and the money she desperately needs to save her own life.",9.78162E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781617739897.jpg,http://books.google.com/books/content?id=_ZgYogEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=_ZgYogEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=_ZgYogEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,TRUE,
2015,Fall,2,"The Beebo Brinker Omnibus: Ann Bannon’s Pulp Classics by Ann Bannon, foreword",Lily Tomlin,Cleis,Nov. 10,"The “queen of lesbian pulp fiction” defined lesbian fiction for the pre-Stonewall generation. The Beebo Brinker Chronicles, Vol. 1, includes the novels Odd Girl Out, I Am a Woman, and Women in the Shadows.",9.78163E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781627781220.jpg,,,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1429675608i/23013899.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1429675608i/23013899.jpg,,,Illustrated,FALSE,TRUE,FALSE,
2016,Spring,1,Sweet Little Lies,Jill Shalvis,Avon,28-Jun,"Bestselling author Shalvis launches a fun, sexy contemporary series featuring a boy, a girl, and a wily wishing well. 300,000-copy announced first printing.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062448026.jpg,http://books.google.com/books/content?id=1v9UjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=1v9UjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=1v9UjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2016,Spring,1,Under the Surface,Anne Calhoun,St. Martin’s,31-May,"Det. Matt Dorchester keeps his emotions on a tight leash. But when he goes undercover to protect Eve Webber, a bar owner turned informant with a hit out on her, things spiral dangerously close to the edge of no return.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250084606.jpg,http://books.google.com/books/content?id=u80WDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=u80WDAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=u80WDAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2016,Spring,1,Deceived,Kate SeRine,Kensington/Zebra,28-Jun,"In this contemporary political thriller, Luke Rogan’s assignment is simple: bring young Elijah Scoffield and his mother to safety. Sarah Scoffield will do anything to protect her son—even if that means teaming up with a deadly stranger. But Sarah soon finds herself falling in love with her dark hero.",9.78142E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781420137774.jpg,http://books.google.com/books/content?id=C61vjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=C61vjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1454295645i/27204470.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1454295645i/27204470.jpg,,,Photorealistic,TRUE,TRUE,FALSE,
2016,Spring,1,Missed Connections,Tamara Mataya,Sourcebooks Casablanca,7-Jun,"After a one-night stand with sexy Jack ends in disappointment, Sarah begins an online-only relationship with the anonymous writer of a Missed Connection all about her. Soon she’s juggling a physical relationship with Jack and an emotional relationship with her Missed Connection, but there’s only so much of her to go around.",9.78149E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781492621218.jpg,http://books.google.com/books/content?id=8CtsrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=8CtsrgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=8CtsrgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2016,Spring,1,Billionaire in Wolf’s Clothing,Terry Spear,Sourcebooks Casablanca,5-Jul,"launches a new wolf shape-shifter romance series. Real estate mogul Rafe Denali, is devoting his funds to top-secret research on shifter life spans. Jade Ashton’s child’s life is on the line, and she’s on a mission to uncover Rafe’s secrets. What she finds instead is a wolf who enthralls her like no other.",9.78149E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781492621898.jpg,http://books.google.com/books/content?id=nN0wjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=nN0wjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=nN0wjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2016,Spring,1,Dirty for Me,Jackie Ashenden,Kensington,26-Jul,"Ezekiel Chase was born into a rich crime family; now he’s a mechanic and underground fighter. Tamara Eliot is a hard-working corporate high-flyer who appreciates the finer things in life. Their connection is deep, dark, and explosive.",9.7815E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781496703903.jpg,http://books.google.com/books/content?id=VJmPEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=VJmPEAAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=VJmPEAAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2016,Spring,1,Finding Their Balance,M.Q. Barber,Kensington/Lyrical,Mar. 1,Between Alice’s headstrong insistence on pushing her sexual limits and Jay’s need to confront an,9.7816E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781601835475.jpg,,,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1450813973i/25733834.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1450813973i/25733834.jpg,,,Photorealistic,TRUE,TRUE,FALSE,
2016,Spring,1,Loving Lies,Tina Donahue,Kensington/Lyrical,Feb. 16,"Isabella is kidnapped as part of her uncle’s attempt to control her family’s fortune. When she is rescued, Isabella can’t imagine why a stranger would risk his life for her—until she discovers her rescuer believes she’s his betrothed.",9.7816E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781601835871.jpg,http://books.google.com/books/content?id=oeQGCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=oeQGCgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=oeQGCgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2016,Spring,1,Cowboy Resurrection,Mia Hopkins,Samhain,Mar. 15,"Marketing hotshot Monica Kaur has three months to plan and promote a rodeo. She enlists bullfighter Dean MacKinnon. He’s thrilled to begin a no-strings-attached affair with brainy, sexy Monica, but her close-knit Sikh-American family would sooner run him out of town than see her with a notorious rodeo romeo.",9.78162E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781619233867.jpg,,,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1569609098l/52643760.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1569609098l/52643760.jpg,,,Photorealistic,TRUE,TRUE,FALSE,
2016,Spring,1,"The One That Got Away, edited",Kristina Wright,Cleis,Feb. 9,There is something hopelessly romantic about the idea of connecting with a long-lost love. This luscious collection of second-chance stories celebrates longing and long-delayed fulfillment.,9.78163E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781627781770.jpg,http://books.google.com/books/content?id=xGI0jgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=xGI0jgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=xGI0jgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2016,Fall,2,Do You Want to Start a Scandal,Tessa Dare,Avon,Sept. 27,"New York Times bestseller Dare makes her long-awaited return to Spindle Cove with a new novel combining her two bestselling series. 150,000-copy announced first printing.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062349040.jpg,http://books.google.com/books/content?id=nlUnjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=nlUnjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=nlUnjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2016,Fall,2,Honor: The Breaking Point,Jay Crownover,Morrow,Oct. 18,"introduces Crownover’s most complicated hero yet, in the first book in a romantic suspense series. 50,000-copy announced first printing.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062435569.jpg,http://books.google.com/books/content?id=uGILswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=uGILswEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460485780i/26072600.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460485780i/26072600.jpg,,,Photorealistic,FALSE,TRUE,FALSE,
2016,Fall,2,Body and Soul,Jade Williams,Kensington/Dafina,Aug. 30,"With a bad breakup behind her and a milestone birthday ahead of her, love has become a four-letter word to music magazine director Carol Shaw. When she becomes a judge on a top reality TV talent search, she’s surrounded by competing hotties—and her sexy, tempting ex is one of her fellow judges.",9.78076E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780758214546.jpg,,,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1453060765i/28109825.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1453060765i/28109825.jpg,,,Photorealistic,TRUE,FALSE,TRUE,
